route_id;order_id;truck_id;client_id;city_loading;city_unloading;datetime_loading_start_plan_order;datetime_loading_end_plan_order;datetime_unloading_start_plan_order;datetime_unloading_end_plan_order;datetime_loading_arrival_fact;datetime_loading_start_fact;datetime_loading_end_fact;datetime_loading_departure_fact;datetime_unloading_arrival_fact;datetime_unloading_start_fact;datetime_unloading_end_fact;datetime_unloading_departure_fact
86374;197134;о033ск 750;15;Москва;Москва;25.05.2019 09:00;25.05.2019 10:14;25.05.2019 13:00;25.05.2019 14:14;25.05.2019 08:38;25.05.2019 08:38;25.05.2019 11:44;25.05.2019 11:44;25.05.2019 14:08;25.05.2019 16:42;25.05.2019 17:50;25.05.2019 17:50
86374;197306;о033ск 750;15;Москва;Москва;25.05.2019 01:00;25.05.2019 02:14;25.05.2019 03:00;25.05.2019 04:00;24.05.2019 23:00;24.05.2019 23:00;25.05.2019 06:50;25.05.2019 06:50;25.05.2019 08:38;25.05.2019 08:38;25.05.2019 11:44;25.05.2019 11:44
86374;197717;о033ск 750;15;Москва;Москва;26.05.2019 19:54;26.05.2019 22:54;27.05.2019 02:00;27.05.2019 04:00;26.05.2019 17:24;26.05.2019 17:24;26.05.2019 19:14;26.05.2019 19:14;26.05.2019 21:08;26.05.2019 22:57;26.05.2019 23:34;27.05.2019 02:38
86374;198070;о033ск 750;15;Москва;Москва;28.05.2019 06:12;28.05.2019 09:12;28.05.2019 11:00;28.05.2019 13:00;28.05.2019 04:49;28.05.2019 04:49;28.05.2019 07:38;28.05.2019 07:38;28.05.2019 08:56;28.05.2019 08:56;28.05.2019 13:55;28.05.2019 13:55
86374;198504;о033ск 750;15;Москва;Москва;29.05.2019 07:09;29.05.2019 08:23;29.05.2019 11:15;29.05.2019 12:29;29.05.2019 04:40;29.05.2019 04:40;29.05.2019 06:25;29.05.2019 06:25;29.05.2019 08:47;29.05.2019 12:30;29.05.2019 14:02;29.05.2019 14:02
86374;198845;о033ск 750;15;Москва;Москва;29.05.2019 16:00;29.05.2019 17:14;29.05.2019 20:06;29.05.2019 23:06;29.05.2019 08:47;29.05.2019 12:30;29.05.2019 16:35;29.05.2019 16:35;29.05.2019 20:06;29.05.2019 20:06;30.05.2019 08:10;30.05.2019 08:10
86213;193134;в523са 750;19;Ногинск;Воронеж;13.05.2019 16:00;13.05.2019 20:00;14.05.2019 16:00;14.05.2019 20:00;13.05.2019 14:40;13.05.2019 14:40;14.05.2019 05:40;14.05.2019 05:40;14.05.2019 16:00;14.05.2019 16:00;14.05.2019 21:00;14.05.2019 21:00
86074;191839;у563св 750;25;Москва;Иваново;12.05.2019 22:00;13.05.2019 04:00;13.05.2019 08:00;13.05.2019 14:00;12.05.2019 21:00;12.05.2019 21:00;12.05.2019 22:22;12.05.2019 22:22;13.05.2019 07:40;13.05.2019 07:40;13.05.2019 12:00;13.05.2019 12:00
86074;192863;у563св 750;11;Казань;Ижевск;15.05.2019 18:00;15.05.2019 21:00;16.05.2019 10:00;16.05.2019 15:00;15.05.2019 12:35;15.05.2019 17:15;15.05.2019 17:45;15.05.2019 17:55;16.05.2019 02:20;16.05.2019 02:20;16.05.2019 15:10;16.05.2019 15:15
86074;193142;у563св 750;19;Ногинск;Казань;13.05.2019 19:00;13.05.2019 23:00;15.05.2019 12:00;15.05.2019 14:00;13.05.2019 19:00;13.05.2019 19:00;13.05.2019 23:00;13.05.2019 23:00;15.05.2019 09:58;15.05.2019 09:58;15.05.2019 11:00;15.05.2019 11:00
86074;193688;у563св 750;16;Ижевск;Москва;16.05.2019 20:00;16.05.2019 23:00;19.05.2019 14:00;19.05.2019 17:00;16.05.2019 15:41;16.05.2019 15:41;17.05.2019 00:38;17.05.2019 00:38;19.05.2019 16:30;19.05.2019 16:50;19.05.2019 17:00;19.05.2019 17:15
86074;195005;у563св 750;15;Москва;Москва;20.05.2019 09:16;20.05.2019 12:16;20.05.2019 14:40;20.05.2019 17:40;20.05.2019 08:32;20.05.2019 10:07;20.05.2019 12:45;20.05.2019 12:45;20.05.2019 15:26;20.05.2019 15:26;20.05.2019 20:40;20.05.2019 20:40
86074;195366;у563св 750;20;Владимир;Москва;21.05.2019 14:00;21.05.2019 17:00;22.05.2019 01:00;22.05.2019 04:00;21.05.2019 09:18;21.05.2019 14:16;21.05.2019 15:01;21.05.2019 15:01;22.05.2019 01:00;22.05.2019 01:00;22.05.2019 04:00;22.05.2019 04:00
86071;191626;к712рр 750;15;Москва;Москва;11.05.2019 01:54;11.05.2019 03:08;11.05.2019 05:00;11.05.2019 07:00;10.05.2019 16:35;10.05.2019 18:50;10.05.2019 20:50;10.05.2019 21:15;10.05.2019 22:04;11.05.2019 09:03;11.05.2019 10:18;11.05.2019 10:18
86071;191986;к712рр 750;15;Москва;Москва;11.05.2019 07:00;11.05.2019 08:14;11.05.2019 11:00;11.05.2019 14:00;10.05.2019 22:04;11.05.2019 09:03;11.05.2019 10:18;11.05.2019 10:18;11.05.2019 14:32;11.05.2019 14:52;11.05.2019 17:20;11.05.2019 17:20
86071;192006;к712рр 750;15;Москва;Москва;11.05.2019 16:00;11.05.2019 17:14;12.05.2019 05:00;12.05.2019 07:00;11.05.2019 14:32;11.05.2019 14:52;11.05.2019 17:20;11.05.2019 17:20;11.05.2019 18:15;12.05.2019 09:04;12.05.2019 10:11;12.05.2019 10:11
86071;192174;к712рр 750;15;Москва;Москва;12.05.2019 07:00;12.05.2019 08:14;12.05.2019 11:24;12.05.2019 13:24;11.05.2019 18:15;12.05.2019 09:04;12.05.2019 10:11;12.05.2019 10:11;12.05.2019 12:38;12.05.2019 12:38;12.05.2019 13:50;12.05.2019 13:50
86024;193078;о016ск 750;15;Москва;Москва;15.05.2019 06:50;15.05.2019 08:04;15.05.2019 10:50;15.05.2019 12:50;14.05.2019 19:45;15.05.2019 05:00;15.05.2019 07:10;15.05.2019 07:10;15.05.2019 10:19;15.05.2019 10:19;15.05.2019 14:39;15.05.2019 14:39
86024;193480;о016ск 750;15;Москва;Москва;16.05.2019 01:54;16.05.2019 03:08;16.05.2019 05:00;16.05.2019 07:00;15.05.2019 16:20;15.05.2019 16:20;16.05.2019 00:15;16.05.2019 00:15;16.05.2019 01:10;16.05.2019 09:10;16.05.2019 10:00;16.05.2019 10:00
86024;193638;о016ск 750;15;Москва;Москва;16.05.2019 07:00;16.05.2019 08:14;16.05.2019 11:00;16.05.2019 13:00;16.05.2019 01:10;16.05.2019 09:10;16.05.2019 10:00;16.05.2019 10:00;16.05.2019 13:00;16.05.2019 13:00;17.05.2019 03:45;17.05.2019 03:45
86024;193639;о016ск 750;15;Москва;Москва;16.05.2019 13:00;16.05.2019 14:14;16.05.2019 17:00;16.05.2019 19:00;16.05.2019 13:00;16.05.2019 13:00;17.05.2019 03:45;17.05.2019 03:45;17.05.2019 04:58;17.05.2019 04:58;17.05.2019 15:50;17.05.2019 15:50
86024;193965;о016ск 750;15;Москва;Москва;17.05.2019 03:00;17.05.2019 05:00;17.05.2019 09:00;17.05.2019 11:00;17.05.2019 04:58;17.05.2019 04:58;17.05.2019 15:50;17.05.2019 15:50;17.05.2019 20:29;17.05.2019 20:29;19.05.2019 00:13;19.05.2019 00:13
86024;194977;о016ск 750;15;Москва;Москва;19.05.2019 22:54;20.05.2019 01:54;20.05.2019 03:00;20.05.2019 06:00;19.05.2019 19:22;19.05.2019 19:50;19.05.2019 23:19;19.05.2019 23:19;20.05.2019 00:20;20.05.2019 00:20;20.05.2019 06:20;20.05.2019 06:20
86024;195316;о016ск 750;15;Москва;Москва;21.05.2019 05:30;21.05.2019 06:48;21.05.2019 10:00;21.05.2019 12:00;21.05.2019 04:50;21.05.2019 04:50;21.05.2019 07:12;21.05.2019 07:12;21.05.2019 10:00;21.05.2019 15:30;21.05.2019 16:21;21.05.2019 16:21
86024;195757;о016ск 750;15;Москва;Москва;22.05.2019 02:48;22.05.2019 05:48;22.05.2019 09:00;22.05.2019 11:00;21.05.2019 22:00;21.05.2019 22:00;22.05.2019 00:00;22.05.2019 00:00;22.05.2019 05:47;22.05.2019 11:17;22.05.2019 11:57;22.05.2019 11:57
86024;196192;о016ск 750;15;Москва;Москва;23.05.2019 04:12;23.05.2019 07:12;23.05.2019 09:00;23.05.2019 11:00;23.05.2019 03:50;23.05.2019 03:50;23.05.2019 03:51;23.05.2019 03:51;23.05.2019 04:51;23.05.2019 04:51;23.05.2019 12:40;23.05.2019 12:40
86024;196614;о016ск 750;15;Москва;Москва;24.05.2019 08:48;24.05.2019 11:48;24.05.2019 15:00;24.05.2019 17:00;24.05.2019 05:50;24.05.2019 05:50;24.05.2019 10:10;24.05.2019 10:10;24.05.2019 13:20;24.05.2019 13:20;24.05.2019 16:47;24.05.2019 16:47
86024;197089;о016ск 750;15;Москва;Москва;24.05.2019 20:00;24.05.2019 23:00;25.05.2019 01:00;25.05.2019 03:00;24.05.2019 20:00;24.05.2019 20:00;25.05.2019 00:55;25.05.2019 00:55;25.05.2019 01:55;25.05.2019 01:55;25.05.2019 16:10;25.05.2019 16:10
86024;197400;о016ск 750;15;Москва;Москва;25.05.2019 03:00;25.05.2019 04:14;25.05.2019 06:00;25.05.2019 08:00;25.05.2019 01:55;25.05.2019 01:55;25.05.2019 16:10;25.05.2019 16:10;25.05.2019 17:41;25.05.2019 17:41;25.05.2019 19:03;25.05.2019 19:03
86024;197465;о016ск 750;15;Москва;Москва;26.05.2019 05:54;26.05.2019 07:08;26.05.2019 09:00;26.05.2019 10:14;26.05.2019 05:40;26.05.2019 06:07;26.05.2019 07:26;26.05.2019 07:47;26.05.2019 08:41;26.05.2019 08:41;27.05.2019 03:15;27.05.2019 04:48
86024;197733;о016ск 750;15;Москва;Москва;27.05.2019 11:16;27.05.2019 14:16;27.05.2019 16:10;27.05.2019 18:10;27.05.2019 05:49;27.05.2019 05:49;27.05.2019 07:41;27.05.2019 07:41;27.05.2019 14:36;27.05.2019 14:36;27.05.2019 16:00;27.05.2019 16:00
86022;193128;в503са 750;15;Москва;Москва;15.05.2019 13:24;15.05.2019 14:38;15.05.2019 17:30;15.05.2019 19:30;15.05.2019 13:24;15.05.2019 13:24;15.05.2019 21:16;15.05.2019 21:16;15.05.2019 23:45;15.05.2019 23:45;17.05.2019 00:10;17.05.2019 00:10
86022;193132;в503са 750;15;Москва;Москва;15.05.2019 04:54;15.05.2019 06:08;15.05.2019 09:00;15.05.2019 11:00;15.05.2019 02:11;15.05.2019 02:11;15.05.2019 05:17;15.05.2019 05:17;15.05.2019 08:01;15.05.2019 08:01;15.05.2019 11:06;15.05.2019 11:06
86022;194383;в503са 750;15;Москва;Чехов;18.05.2019 07:30;18.05.2019 10:30;18.05.2019 13:00;18.05.2019 15:00;18.05.2019 05:42;18.05.2019 05:42;18.05.2019 07:24;18.05.2019 07:24;18.05.2019 09:00;18.05.2019 09:00;18.05.2019 12:00;18.05.2019 12:00
86022;194764;в503са 750;15;Москва;Москва;18.05.2019 23:18;19.05.2019 02:18;19.05.2019 05:30;19.05.2019 06:44;18.05.2019 20:25;18.05.2019 20:25;18.05.2019 22:40;18.05.2019 22:40;19.05.2019 02:00;19.05.2019 02:00;19.05.2019 04:33;19.05.2019 04:33
86022;194980;в503са 750;15;Москва;Москва;20.05.2019 06:58;20.05.2019 09:58;20.05.2019 12:40;20.05.2019 15:40;20.05.2019 03:24;20.05.2019 03:24;20.05.2019 05:40;20.05.2019 05:40;20.05.2019 07:30;20.05.2019 07:30;20.05.2019 09:10;20.05.2019 09:10
86022;195418;в503са 750;15;Москва;Москва;21.05.2019 04:00;21.05.2019 05:18;21.05.2019 08:30;21.05.2019 10:30;20.05.2019 22:00;20.05.2019 22:00;21.05.2019 00:00;21.05.2019 00:00;21.05.2019 01:20;21.05.2019 11:20;21.05.2019 13:07;21.05.2019 13:07
86022;195756;в503са 750;15;Москва;Москва;22.05.2019 03:00;22.05.2019 06:00;22.05.2019 08:00;22.05.2019 10:00;21.05.2019 23:00;21.05.2019 23:00;22.05.2019 01:10;22.05.2019 01:10;22.05.2019 02:40;22.05.2019 11:01;22.05.2019 18:13;22.05.2019 18:13
86022;195985;в503са 750;7;Москва;Санкт-Петербург;22.05.2019 23:00;23.05.2019 02:00;23.05.2019 16:00;23.05.2019 18:00;22.05.2019 22:25;22.05.2019 22:25;23.05.2019 05:00;23.05.2019 05:00;23.05.2019 16:00;23.05.2019 16:00;23.05.2019 18:00;23.05.2019 18:00
86022;196114;в503са 750;15;Москва;Москва;22.05.2019 10:00;22.05.2019 11:14;22.05.2019 13:00;22.05.2019 15:00;22.05.2019 02:40;22.05.2019 11:01;22.05.2019 18:13;22.05.2019 18:13;22.05.2019 19:40;22.05.2019 19:40;22.05.2019 20:25;22.05.2019 20:25
86022;196545;в503са 750;30;Санкт-Петербург;Тула;24.05.2019 06:00;24.05.2019 11:00;25.05.2019 09:00;25.05.2019 14:00;24.05.2019 03:10;24.05.2019 03:10;24.05.2019 17:00;24.05.2019 17:00;25.05.2019 15:00;25.05.2019 15:00;26.05.2019 04:00;26.05.2019 08:00
86022;197738;в503са 750;15;Москва;Москва;27.05.2019 09:42;27.05.2019 12:42;27.05.2019 15:00;27.05.2019 17:00;26.05.2019 22:00;27.05.2019 04:00;27.05.2019 05:00;27.05.2019 05:14;27.05.2019 13:50;27.05.2019 13:50;27.05.2019 16:27;27.05.2019 18:00
86022;198079;в503са 750;15;Москва;Москва;27.05.2019 17:00;27.05.2019 20:00;27.05.2019 23:36;28.05.2019 02:36;27.05.2019 13:50;27.05.2019 13:50;27.05.2019 16:27;27.05.2019 18:00;27.05.2019 22:20;27.05.2019 22:20;28.05.2019 03:23;28.05.2019 03:23
86022;198085;в503са 750;15;Москва;Москва;28.05.2019 07:09;28.05.2019 08:23;28.05.2019 11:15;28.05.2019 12:29;27.05.2019 22:20;27.05.2019 22:20;28.05.2019 03:23;28.05.2019 03:23;28.05.2019 09:26;28.05.2019 09:26;28.05.2019 20:25;28.05.2019 20:25
86022;198482;в503са 750;15;Москва;Москва;28.05.2019 22:44;29.05.2019 01:44;29.05.2019 04:20;29.05.2019 06:20;28.05.2019 21:25;28.05.2019 21:25;28.05.2019 22:54;28.05.2019 22:54;29.05.2019 03:00;29.05.2019 03:00;29.05.2019 04:42;29.05.2019 04:42
86001;192680;о042ск 750;15;Москва;Москва;14.05.2019 01:54;14.05.2019 03:08;14.05.2019 05:00;14.05.2019 05:00;14.05.2019 00:30;14.05.2019 00:30;14.05.2019 03:14;14.05.2019 03:14;14.05.2019 04:18;14.05.2019 04:18;14.05.2019 15:08;14.05.2019 15:08
86001;193024;о042ск 750;15;Москва;Москва;14.05.2019 07:00;14.05.2019 08:14;14.05.2019 10:06;14.05.2019 12:06;14.05.2019 04:18;14.05.2019 04:18;14.05.2019 15:08;14.05.2019 15:08;14.05.2019 16:27;15.05.2019 00:44;15.05.2019 05:28;15.05.2019 05:28
86001;193071;о042ск 750;15;Москва;Москва;15.05.2019 01:54;15.05.2019 03:08;15.05.2019 05:00;15.05.2019 07:00;14.05.2019 16:27;15.05.2019 00:44;15.05.2019 05:28;15.05.2019 05:28;15.05.2019 07:00;15.05.2019 12:36;15.05.2019 14:48;15.05.2019 14:48
86001;193415;о042ск 750;15;Москва;Москва;15.05.2019 07:00;15.05.2019 08:14;15.05.2019 11:00;15.05.2019 14:00;15.05.2019 07:00;15.05.2019 12:36;15.05.2019 14:48;15.05.2019 14:48;15.05.2019 15:59;15.05.2019 15:59;15.05.2019 17:00;15.05.2019 17:00
86001;193489;о042ск 750;15;Москва;Ногинск;16.05.2019 10:24;16.05.2019 11:38;16.05.2019 15:00;16.05.2019 17:00;15.05.2019 15:59;15.05.2019 15:59;16.05.2019 11:48;16.05.2019 11:48;16.05.2019 15:00;16.05.2019 15:00;16.05.2019 18:50;16.05.2019 18:50
86001;193964;о042ск 750;15;Москва;Москва;17.05.2019 03:00;17.05.2019 05:00;17.05.2019 09:00;17.05.2019 11:00;17.05.2019 03:00;17.05.2019 03:00;17.05.2019 05:25;17.05.2019 05:25;17.05.2019 07:15;17.05.2019 07:15;18.05.2019 16:50;18.05.2019 16:50
86001;194990;о042ск 750;15;Москва;Москва;20.05.2019 02:54;20.05.2019 05:54;20.05.2019 07:00;20.05.2019 10:00;20.05.2019 00:55;20.05.2019 01:24;20.05.2019 03:44;20.05.2019 03:44;20.05.2019 05:00;20.05.2019 05:00;20.05.2019 08:50;20.05.2019 08:50
86001;195312;о042ск 750;15;Москва;Москва;21.05.2019 04:30;21.05.2019 05:48;21.05.2019 09:00;21.05.2019 11:00;21.05.2019 00:00;21.05.2019 00:00;21.05.2019 02:05;21.05.2019 02:05;21.05.2019 03:40;21.05.2019 11:20;21.05.2019 12:35;21.05.2019 12:35
86001;195758;о042ск 750;15;Москва;Москва;22.05.2019 08:09;22.05.2019 11:09;22.05.2019 13:45;22.05.2019 15:45;22.05.2019 03:50;22.05.2019 03:50;22.05.2019 09:15;22.05.2019 09:15;22.05.2019 13:05;22.05.2019 13:05;22.05.2019 19:30;22.05.2019 19:30
86001;195784;о042ск 750;15;Москва;Москва;22.05.2019 00:00;22.05.2019 01:14;22.05.2019 04:24;22.05.2019 05:38;21.05.2019 22:00;21.05.2019 22:00;22.05.2019 00:00;22.05.2019 00:00;22.05.2019 03:50;22.05.2019 03:50;22.05.2019 09:15;22.05.2019 09:15
86001;196176;о042ск 750;15;Москва;Москва;22.05.2019 21:12;23.05.2019 00:12;23.05.2019 02:00;23.05.2019 04:00;22.05.2019 20:30;22.05.2019 20:30;23.05.2019 00:00;23.05.2019 00:00;23.05.2019 01:44;23.05.2019 01:44;23.05.2019 12:40;23.05.2019 12:40
86001;196522;о042ск 750;15;Москва;Москва;23.05.2019 04:00;23.05.2019 07:00;23.05.2019 10:00;23.05.2019 13:00;23.05.2019 01:44;23.05.2019 01:44;23.05.2019 12:40;23.05.2019 12:40;23.05.2019 14:00;23.05.2019 14:00;23.05.2019 15:00;23.05.2019 15:00
86001;196610;о042ск 750;15;Москва;Москва;24.05.2019 05:48;24.05.2019 08:48;24.05.2019 12:00;24.05.2019 14:00;24.05.2019 04:18;24.05.2019 04:18;24.05.2019 07:37;24.05.2019 07:37;24.05.2019 11:22;24.05.2019 11:22;24.05.2019 20:05;24.05.2019 20:05
86001;197135;о042ск 750;15;Москва;Москва;25.05.2019 02:48;25.05.2019 05:48;25.05.2019 09:00;25.05.2019 10:14;24.05.2019 22:00;24.05.2019 22:00;25.05.2019 00:25;25.05.2019 00:25;25.05.2019 02:15;25.05.2019 08:20;25.05.2019 10:00;25.05.2019 10:00
86001;197137;о042ск 750;15;Москва;Москва;24.05.2019 14:00;24.05.2019 15:14;24.05.2019 18:00;24.05.2019 21:00;24.05.2019 11:22;24.05.2019 11:22;24.05.2019 20:05;24.05.2019 20:05;24.05.2019 22:00;24.05.2019 22:00;25.05.2019 00:25;25.05.2019 00:25
86001;197456;о042ск 750;15;Москва;Москва;26.05.2019 05:12;26.05.2019 06:26;26.05.2019 09:00;26.05.2019 10:14;25.05.2019 23:00;26.05.2019 04:30;26.05.2019 06:10;26.05.2019 06:33;26.05.2019 08:48;26.05.2019 08:48;26.05.2019 16:30;26.05.2019 16:30
86001;197732;о042ск 750;15;Москва;Москва;27.05.2019 09:54;27.05.2019 12:54;27.05.2019 15:30;27.05.2019 17:30;27.05.2019 09:03;27.05.2019 09:03;27.05.2019 10:23;27.05.2019 10:23;27.05.2019 13:30;27.05.2019 13:30;27.05.2019 16:15;27.05.2019 16:15
85999;192623;в538са 750;20;Владимир;Москва;14.05.2019 20:00;14.05.2019 23:00;15.05.2019 06:00;15.05.2019 09:00;14.05.2019 12:40;14.05.2019 12:40;14.05.2019 21:30;14.05.2019 21:30;14.05.2019 23:40;14.05.2019 23:40;15.05.2019 01:20;15.05.2019 01:20
85999;192674;в538са 750;15;Москва;Москва;13.05.2019 23:18;14.05.2019 00:32;14.05.2019 04:00;14.05.2019 04:00;13.05.2019 19:54;13.05.2019 19:54;14.05.2019 01:15;14.05.2019 01:15;14.05.2019 03:07;14.05.2019 03:07;14.05.2019 04:00;14.05.2019 04:00
85999;193086;в538са 750;15;Москва;Ногинск;15.05.2019 10:24;15.05.2019 11:38;15.05.2019 15:00;15.05.2019 17:00;15.05.2019 02:06;15.05.2019 10:17;15.05.2019 13:37;15.05.2019 13:37;15.05.2019 16:54;15.05.2019 16:54;15.05.2019 18:25;15.05.2019 18:25
85999;193500;в538са 750;15;Москва;Москва;16.05.2019 10:12;16.05.2019 11:26;16.05.2019 14:00;16.05.2019 16:00;16.05.2019 10:12;16.05.2019 10:12;16.05.2019 11:15;16.05.2019 11:15;16.05.2019 14:00;16.05.2019 14:00;16.05.2019 18:00;16.05.2019 18:00
85999;193935;в538са 750;15;Москва;Москва;16.05.2019 23:00;17.05.2019 01:00;17.05.2019 05:00;17.05.2019 07:00;16.05.2019 21:30;16.05.2019 21:30;17.05.2019 00:20;17.05.2019 00:20;17.05.2019 02:10;17.05.2019 02:10;17.05.2019 13:40;17.05.2019 13:40
85999;194367;в538са 750;15;Москва;Москва;18.05.2019 06:06;18.05.2019 09:06;18.05.2019 12:00;18.05.2019 14:00;17.05.2019 20:51;17.05.2019 20:51;18.05.2019 00:20;18.05.2019 00:20;18.05.2019 09:50;18.05.2019 09:50;18.05.2019 16:26;18.05.2019 16:26
85999;194409;в538са 750;15;Москва;Москва;17.05.2019 07:00;17.05.2019 09:00;17.05.2019 10:42;17.05.2019 12:42;17.05.2019 02:10;17.05.2019 02:10;17.05.2019 13:40;17.05.2019 13:40;17.05.2019 20:51;17.05.2019 20:51;18.05.2019 00:20;18.05.2019 00:20
85999;194707;в538са 750;15;Москва;Москва;19.05.2019 04:43;19.05.2019 07:43;19.05.2019 10:25;19.05.2019 13:25;18.05.2019 22:51;18.05.2019 22:51;19.05.2019 01:15;19.05.2019 01:15;19.05.2019 09:00;19.05.2019 09:00;19.05.2019 11:40;19.05.2019 11:40
85999;194781;в538са 750;15;Москва;Москва;18.05.2019 14:00;18.05.2019 16:00;18.05.2019 18:36;18.05.2019 21:36;18.05.2019 09:50;18.05.2019 09:50;18.05.2019 16:26;18.05.2019 16:26;18.05.2019 22:51;18.05.2019 22:51;19.05.2019 01:15;19.05.2019 01:15
85999;195008;в538са 750;15;Москва;Москва;20.05.2019 16:01;20.05.2019 19:01;20.05.2019 21:25;21.05.2019 00:25;20.05.2019 14:31;20.05.2019 14:31;20.05.2019 18:20;20.05.2019 18:20;20.05.2019 21:15;20.05.2019 21:15;21.05.2019 00:09;21.05.2019 00:09
85999;195010;в538са 750;15;Москва;Москва;20.05.2019 03:36;20.05.2019 06:36;20.05.2019 09:00;20.05.2019 12:00;20.05.2019 00:03;20.05.2019 00:20;20.05.2019 02:32;20.05.2019 02:37;20.05.2019 08:15;20.05.2019 08:15;20.05.2019 12:10;20.05.2019 12:10
85999;195422;в538са 750;15;Москва;Москва;21.05.2019 07:00;21.05.2019 08:18;21.05.2019 11:30;21.05.2019 13:30;21.05.2019 01:45;21.05.2019 05:31;21.05.2019 08:28;21.05.2019 08:28;21.05.2019 11:00;21.05.2019 16:30;21.05.2019 17:40;21.05.2019 17:40
85999;195777;в538са 750;15;Москва;Москва;22.05.2019 01:00;22.05.2019 02:14;22.05.2019 05:24;22.05.2019 06:38;21.05.2019 22:00;21.05.2019 22:00;22.05.2019 00:00;22.05.2019 00:00;22.05.2019 01:50;22.05.2019 06:00;22.05.2019 07:56;22.05.2019 07:56
85999;196508;в538са 750;15;Москва;Москва;23.05.2019 02:48;23.05.2019 05:48;23.05.2019 09:00;23.05.2019 12:00;22.05.2019 21:25;22.05.2019 21:25;23.05.2019 00:00;23.05.2019 00:00;23.05.2019 01:50;23.05.2019 01:50;23.05.2019 12:25;23.05.2019 12:25
85999;196609;в538са 750;15;Москва;Москва;24.05.2019 04:48;24.05.2019 07:48;24.05.2019 11:00;24.05.2019 13:00;24.05.2019 02:40;24.05.2019 02:40;24.05.2019 06:25;24.05.2019 06:25;24.05.2019 09:20;24.05.2019 09:20;24.05.2019 12:40;24.05.2019 12:40
85999;197095;в538са 750;15;Москва;Москва;25.05.2019 03:12;25.05.2019 06:12;25.05.2019 08:00;25.05.2019 10:00;25.05.2019 00:00;25.05.2019 00:00;25.05.2019 04:42;25.05.2019 04:42;25.05.2019 06:30;25.05.2019 06:30;25.05.2019 17:20;25.05.2019 17:20
85999;197376;в538са 750;15;Москва;Москва;26.05.2019 05:54;26.05.2019 07:08;26.05.2019 09:30;26.05.2019 10:44;25.05.2019 21:00;26.05.2019 05:55;26.05.2019 07:25;26.05.2019 07:41;26.05.2019 09:10;26.05.2019 09:10;26.05.2019 10:05;26.05.2019 10:05
85999;197382;в538са 750;15;Москва;Москва;25.05.2019 10:00;25.05.2019 11:14;25.05.2019 13:00;25.05.2019 14:00;25.05.2019 06:30;25.05.2019 06:30;25.05.2019 17:20;25.05.2019 17:20;25.05.2019 21:00;25.05.2019 21:00;25.05.2019 22:00;25.05.2019 22:00
85999;197724;в538са 750;15;Москва;Москва;26.05.2019 21:00;27.05.2019 00:00;27.05.2019 03:00;27.05.2019 05:00;26.05.2019 18:30;26.05.2019 21:26;26.05.2019 23:08;26.05.2019 23:33;27.05.2019 00:59;27.05.2019 01:11;27.05.2019 03:45;27.05.2019 09:10
85999;198076;в538са 750;15;Москва;Москва;28.05.2019 00:30;28.05.2019 03:30;28.05.2019 04:00;28.05.2019 06:00;27.05.2019 22:06;27.05.2019 22:06;28.05.2019 02:44;28.05.2019 02:44;28.05.2019 03:04;28.05.2019 14:30;28.05.2019 16:10;28.05.2019 17:00
85995;193069;у592св 750;15;Москва;Москва;15.05.2019 01:54;15.05.2019 03:08;15.05.2019 05:00;15.05.2019 07:00;14.05.2019 22:28;14.05.2019 22:28;15.05.2019 04:50;15.05.2019 04:50;15.05.2019 06:02;15.05.2019 12:08;15.05.2019 15:52;15.05.2019 15:52
85995;193463;у592св 750;15;Москва;Москва;15.05.2019 07:00;15.05.2019 08:14;15.05.2019 11:00;15.05.2019 14:00;15.05.2019 06:02;15.05.2019 12:08;15.05.2019 15:52;15.05.2019 15:52;15.05.2019 17:30;15.05.2019 17:30;15.05.2019 18:30;15.05.2019 18:30
